id,unlock_date,lock_date,station_unlock,station_lock,trip_minutes
289494,2022-05-05T13:58:08,2022-05-05T14:09:30,162.0,13.0,11.37
289495,2022-05-05T13:58:13,2022-05-05T14:09:18,11.0,192.0,11.08
289496,2022-05-05T13:58:17,2022-05-05T14:10:03,81.0,178.0,11.77
289497,2022-05-05T13:58:18,2022-05-05T13:58:29,76.0,76.0,0.18
289498,2022-05-05T13:58:19,2022-05-05T14:00:58,178.0,129.0,2.65
289499,2022-05-05T13:58:19,2022-05-05T14:08:29,135.0,244.0,10.17
289500,2022-05-05T13:58:22,2022-05-05T14:22:55,148.0,244.0,24.55
289501,2022-05-05T13:58:23,2022-05-05T14:06:44,69.0,78.0,8.35
289502,2022-05-05T13:58:23,2022-05-05T14:18:01,79.0,204.0,19.63
289503,2022-05-05T13:58:25,2022-05-05T13:58:36,131.0,131.0,0.18
289504,2022-05-05T13:58:29,2022-05-05T14:05:03,190.0,196.0,6.57
289505,2022-05-05T13:58:29,2022-05-05T14:11:54,248.0,189.0,13.42
289506,2022-05-05T13:58:30,2022-05-05T14:03:03,81.0,79.0,4.55
289507,2022-05-05T13:58:40,2022-05-05T14:18:31,76.0,204.0,19.85
289508,2022-05-05T13:58:49,2022-05-05T14:08:58,93.0,253.0,10.15
289509,2022-05-05T13:58:53,2022-05-05T14:16:13,131.0,144.0,17.33
289510,2022-05-05T13:58:55,2022-05-05T14:06:56,216.0,139.0,8.02
289511,2022-05-05T13:59:06,2022-05-05T14:11:49,102.0,89.0,12.72
289512,2022-05-05T13:59:11,2022-05-05T14:12:30,65.0,152.0,13.32
289513,2022-05-05T13:59:22,2022-05-05T14:08:25,122.0,49.0,9.05
289514,2022-05-05T13:59:29,2022-05-05T14:18:42,270.0,204.0,19.22
289515,2022-05-05T13:59:31,2022-05-05T14:09:05,107.0,76.0,9.57
289516,2022-05-05T13:59:36,2022-05-05T14:07:28,128.0,185.0,7.87
289517,2022-05-05T13:59:42,2022-05-05T14:20:33,74.0,212.0,20.85
289518,2022-05-05T13:59:44,2022-05-05T14:13:36,172.0,145.0,13.87
289519,2022-05-05T13:59:51,2022-05-05T14:08:20,53.0,182.0,8.48
289520,2022-05-05T13:59:58,2022-05-05T15:10:43,124.0,124.0,10.75
289521,2022-05-05T14:00:12,2022-05-05T14:23:23,62.0,43.0,23.18
289522,2022-05-05T14:00:20,2022-05-05T14:24:24,246.0,135.0,24.07
289523,2022-05-05T14:00:21,2022-05-05T14:00:56,240.0,240.0,0.58
289524,2022-05-05T14:00:21,2022-05-05T14:17:18,184.0,38.0,16.95
289525,2022-05-05T14:00:35,2022-05-05T14:10:34,198.0,78.0,9.98
289526,2022-05-05T14:00:43,2022-05-05T14:12:48,57.0,221.0,12.08
289527,2022-05-05T14:00:43,2022-05-05T14:14:45,254.0,95.0,14.03
289528,2022-05-05T14:00:46,2022-05-05T14:06:02,244.0,41.0,5.27
289529,2022-05-05T14:00:49,2022-05-05T15:05:15,254.0,207.0,4.43
289530,2022-05-05T14:00:53,2022-05-05T14:10:56,251.0,190.0,10.05
289531,2022-05-05T14:00:56,2022-05-05T14:13:30,97.0,44.0,12.57
289532,2022-05-05T14:00:59,2022-05-05T14:09:55,110.0,258.0,8.93
289533,2022-05-05T14:01:09,2022-05-05T14:12:21,74.0,242.0,11.2
289534,2022-05-05T14:01:10,2022-05-05T14:30:55,240.0,236.0,29.75
289535,2022-05-05T14:01:12,2022-05-05T14:15:09,169.0,103.0,13.95
289536,2022-05-05T14:01:24,2022-05-05T14:14:59,109.0,87.0,13.58
289537,2022-05-05T14:01:27,2022-05-05T14:18:53,149.0,32.0,17.43
289538,2022-05-05T14:01:33,2022-05-05T14:12:39,130.0,149.0,11.1
289539,2022-05-05T14:01:40,2022-05-05T14:16:58,124.0,164.0,15.3
289540,2022-05-05T14:01:42,2022-05-05T14:52:49,155.0,155.0,51.12
289541,2022-05-05T14:01:44,2022-05-05T14:59:13,69.0,189.0,57.48
289542,2022-05-05T14:01:47,2022-05-05T14:21:13,95.0,227.0,19.43
289543,2022-05-05T14:01:50,2022-05-05T14:18:59,173.0,253.0,17.15
289544,2022-05-05T14:01:52,2022-05-05T14:18:03,62.0,134.0,16.18
289545,2022-05-05T14:02:06,2022-05-05T14:09:13,198.0,100.0,7.12
289546,2022-05-05T14:02:16,2022-05-05T14:16:39,265.0,224.0,14.38
289547,2022-05-05T14:02:22,2022-05-05T14:22:36,251.0,122.0,20.23
289548,2022-05-05T14:02:25,2022-05-05T14:12:57,95.0,7.0,10.53
289549,2022-05-05T14:02:25,2022-05-05T14:19:56,103.0,131.0,17.52
289550,2022-05-05T14:02:28,2022-05-05T14:07:18,66.0,241.0,4.83
289551,2022-05-05T14:02:30,2022-05-05T14:13:12,253.0,149.0,10.7
289552,2022-05-05T14:02:31,2022-05-05T14:15:45,222.0,76.0,13.23
289553,2022-05-05T14:02:33,2022-05-05T14:16:36,265.0,224.0,14.05
289554,2022-05-05T14:02:36,2022-05-05T14:17:03,90.0,204.0,14.45
289555,2022-05-05T14:02:42,2022-05-05T14:04:39,146.0,146.0,1.95
289556,2022-05-05T14:02:45,2022-05-05T14:15:44,167.0,175.0,12.98
289557,2022-05-05T14:02:45,2022-05-05T14:15:53,182.0,85.0,13.13
289558,2022-05-05T14:02:46,2022-05-05T14:10:03,124.0,38.0,7.28
289559,2022-05-05T14:02:59,2022-05-05T14:03:02,86.0,86.0,0.05
289560,2022-05-05T14:03:01,2022-05-05T14:17:45,83.0,43.0,14.73
289561,2022-05-05T14:03:02,2022-05-05T14:16:00,154.0,56.0,12.97
289562,2022-05-05T14:03:09,2022-05-05T14:19:22,177.0,62.0,16.22
289563,2022-05-05T14:03:13,2022-05-05T14:07:14,228.0,233.0,4.02
289564,2022-05-05T14:03:13,2022-05-05T14:07:41,86.0,91.0,4.47
289565,2022-05-05T14:03:16,2022-05-05T14:20:54,113.0,51.0,17.63
289566,2022-05-05T14:03:17,2022-05-05T14:12:00,79.0,105.0,8.72
289567,2022-05-05T14:03:19,2022-05-05T14:21:06,91.0,232.0,17.78
289568,2022-05-05T14:03:21,2022-05-05T14:24:24,165.0,244.0,21.05
289569,2022-05-05T14:03:24,2022-05-05T14:13:31,100.0,83.0,10.12
289570,2022-05-05T14:03:25,2022-05-05T14:16:14,159.0,194.0,12.82
289571,2022-05-05T14:03:26,2022-05-05T14:04:05,31.0,31.0,0.65
289572,2022-05-05T14:03:27,2022-05-05T14:14:49,39.0,5.0,11.37
289573,2022-05-05T14:03:32,2022-05-05T14:15:00,198.0,62.0,11.47
289574,2022-05-05T14:03:39,2022-05-05T14:22:37,51.0,236.0,18.97
289575,2022-05-05T14:03:45,2022-05-05T14:10:40,118.0,163.0,6.92
289576,2022-05-05T14:03:45,2022-05-05T14:07:47,206.0,30.0,4.03
289577,2022-05-05T14:03:46,2022-05-05T14:19:44,91.0,235.0,15.97
289578,2022-05-05T14:03:48,2022-05-05T14:17:10,115.0,36.0,13.37
289579,2022-05-05T14:03:52,2022-05-05T14:13:23,167.0,13.0,9.52
289580,2022-05-05T14:04:01,2022-05-05T14:23:36,106.0,229.0,19.58
289581,2022-05-05T14:04:05,2022-05-05T14:21:11,118.0,214.0,17.1
289582,2022-05-05T14:04:07,2022-05-05T14:19:53,178.0,79.0,15.77
289583,2022-05-05T14:04:10,2022-05-05T14:12:36,140.0,212.0,8.43
289584,2022-05-05T14:04:14,2022-05-05T14:17:21,182.0,27.0,13.12
289585,2022-05-05T14:04:14,2022-05-05T14:21:27,125.0,58.0,17.22
289586,2022-05-05T14:04:17,2022-05-05T14:11:54,107.0,192.0,7.62
289587,2022-05-05T14:04:22,2022-05-05T14:13:35,259.0,94.0,9.22
289588,2022-05-05T14:04:32,2022-05-05T14:14:43,213.0,158.0,10.18
289589,2022-05-05T14:04:39,2022-05-05T14:06:25,214.0,214.0,1.77
289590,2022-05-05T14:04:40,2022-05-05T14:10:29,179.0,133.0,5.82
289591,2022-05-05T14:04:40,2022-05-05T14:15:42,141.0,164.0,11.03
289592,2022-05-05T14:04:43,2022-05-05T14:18:03,164.0,215.0,13.33
289593,2022-05-05T14:04:45,2022-05-05T14:14:29,31.0,136.0,9.73
289594,2022-05-05T14:04:46,2022-05-05T14:12:07,111.0,32.0,7.35
289595,2022-05-05T14:04:46,2022-05-05T14:17:52,146.0,168.0,13.1
289596,2022-05-05T14:04:46,2022-05-05T14:30:23,172.0,79.0,25.62
289597,2022-05-05T14:04:48,2022-05-05T14:17:05,270.0,104.0,12.28
289598,2022-05-05T14:04:50,2022-05-05T14:09:40,41.0,28.0,4.83
289599,2022-05-05T14:04:56,2022-05-05T14:24:17,90.0,253.0,19.35
289600,2022-05-05T14:05:00,2022-05-05T14:17:49,181.0,74.0,12.82
289601,2022-05-05T14:05:01,2022-05-05T14:25:06,153.0,83.0,20.08
289602,2022-05-05T14:05:05,2022-05-05T14:11:04,44.0,34.0,5.98
289603,2022-05-05T14:05:06,2022-05-05T14:18:35,95.0,124.0,13.48
289604,2022-05-05T14:05:07,2022-05-05T14:09:31,226.0,87.0,4.4
289605,2022-05-05T14:05:08,2022-05-05T14:15:52,73.0,17.0,10.73
289606,2022-05-05T14:05:09,2022-05-05T14:05:23,106.0,106.0,0.23
289607,2022-05-05T14:05:10,2022-05-05T14:05:24,151.0,151.0,0.23
289608,2022-05-05T14:05:11,2022-05-05T14:15:47,233.0,83.0,10.6
289609,2022-05-05T14:05:13,2022-05-05T14:05:23,73.0,73.0,0.17
289610,2022-05-05T14:05:13,2022-05-05T14:21:49,74.0,13.0,16.6
289611,2022-05-05T14:05:14,2022-05-05T14:15:35,207.0,98.0,10.35
289612,2022-05-05T14:05:14,2022-05-05T14:19:50,156.0,41.0,14.6
289613,2022-05-05T14:05:17,2022-05-05T14:14:55,1.0,14.0,9.63
289614,2022-05-05T14:05:27,2022-05-05T14:10:20,53.0,49.0,4.88
289615,2022-05-05T14:05:28,2022-05-05T14:16:44,59.0,59.0,11.27
289616,2022-05-05T14:05:38,2022-05-06T01:09:21,240.0,240.0,3.72
289617,2022-05-05T14:05:39,2022-05-05T14:17:50,172.0,170.0,12.18
289618,2022-05-05T14:05:42,2022-05-05T14:16:42,73.0,97.0,11.0
289619,2022-05-05T14:05:46,2022-05-05T14:06:14,14.0,14.0,0.47
289620,2022-05-05T14:05:50,2022-05-05T14:06:56,235.0,235.0,1.1
289621,2022-05-05T14:05:51,2022-05-05T14:13:01,161.0,16.0,7.17
289622,2022-05-05T14:05:53,2022-05-05T14:17:27,101.0,34.0,11.57
289623,2022-05-05T14:05:55,2022-05-05T14:19:06,66.0,45.0,13.18
289624,2022-05-05T14:05:57,2022-05-05T14:25:09,228.0,170.0,19.2
289625,2022-05-05T14:05:58,2022-05-05T14:14:36,151.0,172.0,8.63
289626,2022-05-05T14:06:00,2022-05-05T14:21:51,100.0,148.0,15.85
289627,2022-05-05T14:06:03,2022-05-05T14:15:39,131.0,131.0,9.6
289628,2022-05-05T14:06:08,2022-05-05T14:09:53,17.0,58.0,3.75
289629,2022-05-05T14:06:08,2022-05-05T15:07:42,89.0,226.0,1.57
289630,2022-05-05T14:06:16,2022-05-05T14:12:00,69.0,72.0,5.73
289631,2022-05-05T14:06:16,2022-05-05T14:18:53,62.0,78.0,12.62
289632,2022-05-05T14:06:23,2022-05-05T14:21:55,78.0,94.0,15.53
289633,2022-05-05T14:06:25,2022-05-05T14:17:15,185.0,49.0,10.83
289634,2022-05-05T14:06:36,2022-05-05T14:44:59,14.0,148.0,38.38
289635,2022-05-05T14:06:37,2022-05-05T14:15:01,56.0,27.0,8.4
289636,2022-05-05T14:06:39,2022-05-05T14:24:40,131.0,85.0,18.02
289637,2022-05-05T14:06:44,2022-05-05T14:15:33,153.0,130.0,8.82
289638,2022-05-05T14:06:45,2022-05-05T14:18:51,60.0,178.0,12.1
289639,2022-05-05T14:06:53,2022-05-05T14:17:06,56.0,74.0,10.22
289640,2022-05-05T14:06:53,2022-05-05T14:21:05,214.0,117.0,14.2
289641,2022-05-05T14:06:54,2022-05-05T14:15:30,9.0,3.0,8.6
289642,2022-05-05T14:06:54,2022-05-05T14:32:48,190.0,172.0,25.9
289643,2022-05-05T14:06:55,2022-05-05T14:21:12,170.0,238.0,14.28
289644,2022-05-05T14:06:56,2022-05-05T14:15:25,206.0,153.0,8.48
289645,2022-05-05T14:07:02,2022-05-05T14:27:26,265.0,177.0,20.4
289646,2022-05-05T14:07:03,2022-05-05T14:25:27,62.0,43.0,18.4
289647,2022-05-05T14:07:16,2022-05-05T14:22:43,77.0,38.0,15.45
289648,2022-05-05T14:07:20,2022-05-05T14:15:49,81.0,74.0,8.48
289649,2022-05-05T14:07:20,2022-05-05T14:15:49,81.0,74.0,8.48
289650,2022-05-05T14:07:23,2022-05-05T14:22:38,235.0,27.0,15.25
289651,2022-05-05T14:07:24,2022-05-05T14:54:44,135.0,234.0,47.33
289652,2022-05-05T14:07:25,2022-05-05T14:21:15,240.0,233.0,13.83
289653,2022-05-05T14:07:33,2022-05-05T14:17:33,137.0,212.0,10.0
289654,2022-05-05T14:07:35,2022-05-05T14:13:15,254.0,212.0,5.67
289655,2022-05-05T14:07:44,2022-05-05T14:17:53,92.0,192.0,10.15
289656,2022-05-05T14:07:44,2022-05-05T14:35:35,164.0,87.0,27.85
289657,2022-05-05T14:07:45,2022-05-05T14:16:02,219.0,46.0,8.28
289658,2022-05-05T14:07:59,2022-05-05T14:15:20,91.0,103.0,7.35
289659,2022-05-05T14:08:01,2022-05-05T14:19:41,100.0,163.0,11.67
289660,2022-05-05T14:08:01,2022-05-05T14:08:17,17.0,17.0,0.27
289661,2022-05-05T14:08:10,2022-05-05T14:20:17,154.0,8.0,12.12
289662,2022-05-05T14:08:15,2022-05-05T14:22:43,45.0,236.0,14.47
289663,2022-05-05T14:08:17,2022-05-05T14:18:44,127.0,49.0,10.45
289664,2022-05-05T14:08:33,2022-05-05T14:23:57,209.0,247.0,15.4
289665,2022-05-05T14:08:38,2022-05-05T14:20:11,214.0,131.0,11.55
289666,2022-05-05T14:08:39,2022-05-05T14:16:54,17.0,49.0,8.25
289667,2022-05-05T14:08:39,2022-05-05T14:22:07,259.0,193.0,13.47
289668,2022-05-05T14:08:44,2022-05-05T14:16:35,56.0,49.0,7.85
289669,2022-05-05T14:08:45,2022-05-05T14:13:53,137.0,139.0,5.13
289670,2022-05-05T14:08:50,2022-05-05T14:11:46,157.0,254.0,2.93
289671,2022-05-05T14:08:52,2022-05-05T14:28:35,259.0,76.0,19.72
289672,2022-05-05T14:09:02,2022-05-05T14:19:10,11.0,65.0,10.13
289673,2022-05-05T14:09:03,2022-05-05T14:25:39,198.0,80.0,16.6
289674,2022-05-05T14:09:04,2022-05-05T14:16:57,14.0,118.0,7.88
289675,2022-05-05T14:09:12,2022-05-05T14:24:02,168.0,31.0,14.83
289676,2022-05-05T14:09:17,2022-05-05T14:26:08,96.0,47.0,16.85
289677,2022-05-05T14:09:25,2022-05-05T14:09:33,99.0,99.0,0.13
289678,2022-05-05T14:09:25,2022-05-05T14:19:52,190.0,248.0,10.45
289679,2022-05-05T14:09:25,2022-05-05T14:29:09,58.0,122.0,19.73
289680,2022-05-05T14:09:29,2022-05-05T14:14:35,112.0,107.0,5.1
289681,2022-05-05T14:09:30,2022-05-05T14:21:18,113.0,83.0,11.8
289682,2022-05-05T14:09:36,2022-05-05T14:19:25,268.0,149.0,9.82
289683,2022-05-05T14:09:37,2022-05-05T14:22:00,109.0,145.0,12.38
289684,2022-05-05T14:09:43,2022-05-05T14:24:46,266.0,214.0,15.05
289685,2022-05-05T14:09:43,2022-05-05T14:29:16,265.0,182.0,19.55
289686,2022-05-05T14:09:44,2022-05-05T14:51:18,127.0,43.0,41.57
289687,2022-05-05T14:09:45,2022-05-05T14:31:49,62.0,215.0,22.07
289688,2022-05-05T14:09:48,2022-05-05T14:30:50,231.0,235.0,21.03
289689,2022-05-05T14:09:49,2022-05-05T14:21:12,186.0,186.0,11.38
289690,2022-05-05T14:09:50,2022-05-05T14:28:25,15.0,74.0,18.58
289691,2022-05-05T14:09:51,2022-05-05T14:26:16,32.0,202.0,16.42
289692,2022-05-05T14:09:51,2022-05-05T14:26:19,254.0,175.0,16.47
289693,2022-05-05T14:09:52,2022-05-05T14:22:41,6.0,212.0,12.82
289694,2022-05-05T14:09:54,2022-05-05T14:17:03,254.0,8.0,7.15
289695,2022-05-05T14:09:56,2022-05-05T14:10:17,146.0,146.0,0.35
289696,2022-05-05T14:09:56,2022-05-05T14:23:11,11.0,48.0,13.25
289697,2022-05-05T14:09:59,2022-05-05T14:23:19,99.0,202.0,13.33
289698,2022-05-05T14:10:00,2022-05-05T14:14:57,14.0,253.0,4.95
289699,2022-05-05T14:10:06,2022-05-05T14:10:42,66.0,66.0,0.6
289700,2022-05-05T14:10:06,2022-05-05T14:20:54,165.0,194.0,10.8
289701,2022-05-05T14:10:07,2022-05-05T14:24:22,65.0,254.0,14.25
289702,2022-05-05T14:10:08,2022-05-05T14:22:00,122.0,232.0,11.87
289703,2022-05-05T14:10:12,2022-05-05T14:20:37,121.0,169.0,10.42
289704,2022-05-05T14:10:22,2022-05-05T14:26:15,92.0,51.0,15.88
289705,2022-05-05T14:10:26,2022-05-05T14:15:35,78.0,84.0,5.15
289706,2022-05-05T14:10:27,2022-05-05T14:22:29,145.0,207.0,12.03
289707,2022-05-05T14:10:28,2022-05-05T14:25:39,182.0,45.0,15.18
289708,2022-05-05T14:10:31,2022-05-05T14:15:25,146.0,155.0,4.9
289709,2022-05-05T14:10:38,2022-05-05T14:21:28,86.0,103.0,10.83
289710,2022-05-05T14:10:43,2022-05-05T14:21:35,64.0,195.0,10.87
289711,2022-05-05T14:10:44,2022-05-05T14:30:18,222.0,208.0,19.57
289712,2022-05-05T14:10:52,2022-05-05T14:26:12,66.0,176.0,15.33
289713,2022-05-05T14:10:54,2022-05-05T14:14:58,115.0,102.0,4.07
289714,2022-05-05T14:10:54,2022-05-05T14:15:21,186.0,85.0,4.45
289715,2022-05-05T14:10:55,2022-05-05T14:17:40,162.0,164.0,6.75
289716,2022-05-05T14:10:55,2022-05-05T14:21:32,89.0,69.0,10.62
289717,2022-05-05T14:11:03,2022-05-05T14:21:39,222.0,192.0,10.6
289718,2022-05-05T14:11:04,2022-05-05T14:14:42,154.0,145.0,3.63
289719,2022-05-05T14:11:08,2022-05-05T14:22:36,106.0,259.0,11.47
289720,2022-05-05T14:11:11,2022-05-05T14:32:18,145.0,41.0,21.12
289721,2022-05-05T14:11:13,2022-05-05T14:27:30,165.0,189.0,16.28
289722,2022-05-05T14:11:16,2022-05-05T14:20:42,146.0,156.0,9.43
289723,2022-05-05T14:11:18,2022-05-05T14:24:58,31.0,89.0,13.67
289724,2022-05-05T14:11:20,2022-05-05T14:17:34,145.0,161.0,6.23
289725,2022-05-05T14:11:23,2022-05-05T14:22:11,115.0,58.0,10.8
289726,2022-05-05T14:11:25,2022-05-05T14:29:00,246.0,125.0,17.58
289727,2022-05-05T14:11:26,2022-05-05T14:16:13,110.0,96.0,4.78
289728,2022-05-05T14:11:31,2022-05-05T14:22:57,158.0,199.0,11.43
289729,2022-05-05T14:11:35,2022-05-05T14:19:03,73.0,78.0,7.47
289730,2022-05-05T14:11:43,2022-05-05T14:21:18,107.0,77.0,9.58
289731,2022-05-05T14:11:50,2022-05-05T14:34:20,149.0,52.0,22.5
289732,2022-05-05T14:11:52,2022-05-05T14:18:42,92.0,94.0,6.83
289733,2022-05-05T14:11:52,2022-05-05T14:30:01,175.0,100.0,18.15
289734,2022-05-05T14:11:54,2022-05-05T14:19:11,26.0,47.0,7.28
289735,2022-05-05T14:11:55,2022-05-05T14:38:04,55.0,173.0,26.15
289736,2022-05-05T14:12:02,2022-05-05T14:17:54,210.0,245.0,5.87
289737,2022-05-05T14:12:05,2022-05-05T14:18:10,169.0,206.0,6.08
289738,2022-05-05T14:12:05,2022-05-05T14:25:36,61.0,254.0,13.52
289739,2022-05-05T14:12:05,2022-05-05T14:22:44,261.0,205.0,10.65
289740,2022-05-05T14:12:14,2022-05-05T14:27:31,5.0,177.0,15.28
289741,2022-05-05T14:12:19,2022-05-05T14:26:17,187.0,79.0,13.97
289742,2022-05-05T14:12:21,2022-05-05T14:24:35,33.0,184.0,12.23
289743,2022-05-05T14:12:25,2022-05-05T14:23:14,246.0,212.0,10.82
289744,2022-05-05T14:12:25,2022-05-05T14:24:15,103.0,152.0,11.83
289745,2022-05-05T14:12:28,2022-05-05T14:21:35,249.0,259.0,9.12
289746,2022-05-05T14:12:32,2022-05-05T14:22:34,58.0,161.0,10.03
289747,2022-05-05T14:12:42,2022-05-05T14:26:18,233.0,179.0,13.6
289748,2022-05-05T14:12:48,2022-05-05T14:26:47,130.0,214.0,13.98
289749,2022-05-05T14:12:55,2022-05-05T14:23:26,1.0,65.0,10.52
289750,2022-05-05T14:12:55,2022-05-05T14:24:29,246.0,208.0,11.57
289751,2022-05-05T14:12:57,2022-05-05T14:33:16,2.0,115.0,20.32
289752,2022-05-05T14:12:58,2022-05-05T14:28:55,219.0,181.0,15.95
289753,2022-05-05T14:13:00,2022-05-05T14:24:00,252.0,208.0,11.0
289754,2022-05-05T14:13:00,2022-05-05T14:34:41,268.0,41.0,21.68
289755,2022-05-05T14:13:01,2022-05-05T14:17:46,107.0,194.0,4.75
289756,2022-05-05T14:13:08,2022-05-05T14:26:49,53.0,236.0,13.68
289757,2022-05-05T14:13:16,2022-05-05T14:32:50,250.0,212.0,19.57
289758,2022-05-05T14:13:23,2022-05-05T14:22:47,244.0,38.0,9.4
289759,2022-05-05T14:13:25,2022-05-05T14:26:21,9.0,65.0,12.93
289760,2022-05-05T14:13:33,2022-05-05T14:32:00,219.0,201.0,18.45
289761,2022-05-05T14:13:34,2022-05-05T14:14:57,265.0,265.0,1.38
289762,2022-05-05T14:13:40,2022-05-05T14:29:32,71.0,131.0,15.87
289763,2022-05-05T14:13:47,2022-05-05T14:59:21,72.0,189.0,45.57
289764,2022-05-05T14:13:48,2022-05-05T14:20:17,163.0,210.0,6.48
289765,2022-05-05T14:13:56,2022-05-05T14:42:53,132.0,66.0,28.95
289766,2022-05-05T14:14:03,2022-05-05T14:23:26,16.0,62.0,9.38
289767,2022-05-05T14:14:09,2022-05-05T14:21:04,11.0,90.0,6.92
289768,2022-05-05T14:14:11,2022-05-05T14:21:51,75.0,84.0,7.67
289769,2022-05-05T14:14:12,2022-05-05T14:14:40,78.0,78.0,0.47
289770,2022-05-05T14:14:17,2022-05-05T14:23:48,130.0,1.0,9.52
289771,2022-05-05T14:14:18,2022-05-05T14:37:16,185.0,167.0,22.97
289772,2022-05-05T14:14:25,2022-05-05T14:23:57,130.0,1.0,9.53
289773,2022-05-05T14:14:28,2022-05-05T14:25:57,148.0,194.0,11.48
289774,2022-05-05T14:14:30,2022-05-05T14:40:06,164.0,175.0,25.6
289775,2022-05-05T14:14:32,2022-05-05T14:31:50,6.0,67.0,17.3
289776,2022-05-05T14:14:34,2022-05-05T14:26:03,55.0,187.0,11.48
289777,2022-05-05T14:14:35,2022-05-05T14:14:55,213.0,213.0,0.33
289778,2022-05-05T14:14:38,2022-05-05T14:27:37,53.0,77.0,12.98
289779,2022-05-05T14:14:39,2022-05-05T14:22:18,202.0,206.0,7.65
289780,2022-05-05T14:14:47,2022-05-05T14:36:25,64.0,231.0,21.63
289781,2022-05-05T14:14:50,2022-05-05T14:25:25,36.0,244.0,10.58
289782,2022-05-05T14:14:51,2022-05-05T14:22:16,256.0,150.0,7.42
289783,2022-05-05T14:14:53,2022-05-05T14:28:09,205.0,139.0,13.27
289784,2022-05-05T14:14:54,2022-05-05T14:23:02,246.0,213.0,8.13
289785,2022-05-05T14:14:54,2022-05-05T14:31:20,113.0,208.0,16.43
289786,2022-05-05T14:14:56,2022-05-05T14:26:17,171.0,79.0,11.35
289787,2022-05-05T14:15:00,2022-05-05T14:15:15,99.0,99.0,0.25
289788,2022-05-05T14:15:06,2022-05-05T14:39:34,252.0,79.0,24.47
289789,2022-05-05T14:15:07,2022-05-05T14:24:08,121.0,208.0,9.02
289790,2022-05-05T14:15:14,2022-05-05T14:30:33,29.0,76.0,15.32
289791,2022-05-05T14:15:15,2022-05-05T14:26:21,154.0,168.0,11.1
289792,2022-05-05T14:15:15,2022-05-05T14:25:48,110.0,186.0,10.55
289793,2022-05-05T14:15:20,2022-05-05T14:43:33,265.0,221.0,28.22
289794,2022-05-05T14:15:21,2022-05-05T14:25:55,78.0,110.0,10.57
289795,2022-05-05T14:15:22,2022-05-05T14:22:39,245.0,208.0,7.28
289796,2022-05-05T14:15:32,2022-05-05T14:25:12,113.0,76.0,9.67
289797,2022-05-05T14:15:36,2022-05-05T14:30:09,32.0,42.0,14.55
289798,2022-05-05T14:15:37,2022-05-05T14:29:54,28.0,129.0,14.28
289799,2022-05-05T14:15:37,2022-05-05T14:37:25,270.0,28.0,21.8
289800,2022-05-05T14:15:41,2022-05-05T14:25:27,99.0,104.0,9.77
289801,2022-05-05T14:15:41,2022-05-05T14:26:33,207.0,41.0,10.87
289802,2022-05-05T14:15:43,2022-05-05T14:41:46,213.0,57.0,26.05
289803,2022-05-05T14:15:44,2022-05-05T14:15:54,85.0,85.0,0.17
289804,2022-05-05T14:15:44,2022-05-05T14:24:42,183.0,73.0,8.97
289805,2022-05-05T14:15:45,2022-05-05T14:21:40,64.0,88.0,5.92
289806,2022-05-05T14:15:46,2022-05-05T14:31:19,212.0,19.0,15.55
289807,2022-05-05T14:15:47,2022-05-05T14:23:21,64.0,79.0,7.57
289808,2022-05-05T14:15:50,2022-05-05T14:23:08,74.0,89.0,7.3
289809,2022-05-05T14:15:56,2022-05-05T14:24:22,176.0,48.0,8.43
289810,2022-05-05T14:15:57,2022-05-05T14:16:09,131.0,131.0,0.2
289811,2022-05-05T14:15:59,2022-05-05T14:16:13,85.0,85.0,0.23
289812,2022-05-05T14:16:09,2022-05-05T14:25:23,54.0,181.0,9.23
289813,2022-05-05T14:16:18,2022-05-05T14:34:31,113.0,227.0,18.22
289814,2022-05-05T14:16:21,2022-05-05T14:21:17,131.0,124.0,4.93
289815,2022-05-05T14:16:23,2022-05-05T14:38:09,270.0,29.0,21.77
289816,2022-05-05T14:16:27,2022-05-05T14:35:25,222.0,264.0,18.97
289817,2022-05-05T14:16:27,2022-05-05T14:48:40,54.0,221.0,32.22
289818,2022-05-05T14:16:41,2022-05-05T14:21:52,186.0,82.0,5.18
289819,2022-05-05T14:16:44,2022-05-05T14:16:58,199.0,199.0,0.23
289820,2022-05-05T14:16:46,2022-05-05T14:27:35,198.0,18.0,10.82
289821,2022-05-05T14:16:46,2022-05-05T14:29:13,63.0,45.0,12.45
289822,2022-05-05T14:16:48,2022-05-05T14:37:03,130.0,266.0,20.25
289823,2022-05-05T14:16:56,2022-05-05T14:23:53,116.0,210.0,6.95
289824,2022-05-05T14:16:59,2022-05-05T14:22:26,210.0,212.0,5.45
289825,2022-05-05T14:17:04,2022-05-05T14:40:43,132.0,62.0,23.65
289826,2022-05-05T14:17:14,2022-05-05T14:28:38,14.0,153.0,11.4
289827,2022-05-05T14:17:16,2022-05-05T14:17:26,267.0,267.0,0.17
289828,2022-05-05T14:17:16,2022-05-05T14:25:48,50.0,183.0,8.53
289829,2022-05-05T14:17:16,2022-05-05T14:30:36,162.0,217.0,13.33
289830,2022-05-05T14:17:19,2022-05-05T14:28:50,100.0,79.0,11.52
289831,2022-05-05T14:17:22,2022-05-05T14:17:32,194.0,194.0,0.17
289832,2022-05-05T14:17:32,2022-05-05T14:30:56,84.0,124.0,13.4
289833,2022-05-05T14:17:33,2022-05-05T14:24:58,199.0,196.0,7.42
