trip_id,start_time,end_time,start_station_id,end_station_id,trip_minutes,unlock_lat,unlock_lon,lock_lat,lock_lon,distance_km
400666,2022-05-11 14:23:19,2022-05-11 14:40:10,58,223,16.85,40.4222862,-3.697895,40.406837862773465,-3.7244893989507686,2.831966126911
400667,2022-05-11 14:23:19,2022-05-11 14:40:10,58,223,16.85,40.4222862,-3.697895,40.406837862773465,-3.7244893989507686,2.831966126911
400668,2022-05-11 14:23:21,2022-05-11 14:36:39,34,71,13.3,40.4146755,-3.7036825,40.4159569,-3.6738865,2.526548148894649
400669,2022-05-11 14:23:21,2022-05-11 14:36:39,34,71,13.3,40.4146755,-3.7036825,40.4159569,-3.6738865,2.526548148894649
400670,2022-05-11 14:23:22,2022-05-11 14:23:50,139,139,0.47,40.4396792,-3.6907784,40.4396792,-3.6907784,0.0
400671,2022-05-11 14:23:22,2022-05-11 14:23:50,139,139,0.47,40.4396792,-3.6907784,40.4396792,-3.6907784,0.0
400672,2022-05-11 14:23:24,2022-05-11 14:28:05,200,6,4.68,40.4336944,-3.7046666,40.424148,-3.698447,1.1848838936178174
400673,2022-05-11 14:23:24,2022-05-11 14:42:40,131,184,19.27,40.4418402,-3.7040344,40.426,-3.6653055,3.721134886501964
400674,2022-05-11 14:23:24,2022-05-11 14:28:05,200,6,4.68,40.4336944,-3.7046666,40.424148,-3.698447,1.1848838936178174
400675,2022-05-11 14:23:24,2022-05-11 14:42:40,131,184,19.27,40.4418402,-3.7040344,40.426,-3.6653055,3.721134886501964
400676,2022-05-11 14:23:32,2022-05-11 14:36:39,114,48,13.12,40.4277456,-3.7174158,40.4056107,-3.7022591,2.7756778487833325
400677,2022-05-11 14:23:32,2022-05-11 14:36:39,114,48,13.12,40.4277456,-3.7174158,40.4056107,-3.7022591,2.7756778487833325
400678,2022-05-11 14:23:35,2022-05-11 14:42:17,154,71,18.7,40.4548456,-3.6946218,40.4159569,-3.6738865,4.6667646971919945
400679,2022-05-11 14:23:35,2022-05-11 14:42:17,154,71,18.7,40.4548456,-3.6946218,40.4159569,-3.6738865,4.6667646971919945
400680,2022-05-11 14:23:36,2022-05-11 14:49:12,33,147,25.6,40.4165039,-3.7030833,40.4483269,-3.6797296,4.053197016809694
400681,2022-05-11 14:23:36,2022-05-11 14:49:12,33,147,25.6,40.4165039,-3.7030833,40.4483269,-3.6797296,4.053197016809694
400682,2022-05-11 14:23:42,2022-05-11 14:37:59,72,47,14.28,40.4157413,-3.6691838,40.4047851,-3.7028265,3.097997339785424
400683,2022-05-11 14:23:42,2022-05-11 14:37:59,72,47,14.28,40.4157413,-3.6691838,40.4047851,-3.7028265,3.097997339785424
400684,2022-05-11 14:23:50,2022-05-11 14:32:21,131,59,8.52,40.4418402,-3.7040344,40.4239757,-3.7020842,1.993287711503242
400685,2022-05-11 14:23:50,2022-05-11 14:32:21,131,59,8.52,40.4418402,-3.7040344,40.4239757,-3.7020842,1.993287711503242
400686,2022-05-11 14:23:55,2022-05-11 14:36:49,125,146,12.9,40.435285,-3.6948626,40.4442258,-3.6787169,1.6897983519982882
400687,2022-05-11 14:23:55,2022-05-11 14:36:49,125,146,12.9,40.435285,-3.6948626,40.4442258,-3.6787169,1.6897983519982882
400688,2022-05-11 14:24:00,2022-05-11 18:33:31,157,157,9.52,40.4591366,-3.6894151,40.4591366,-3.6894151,0.0
400689,2022-05-11 14:24:00,2022-05-11 18:33:31,157,157,9.52,40.4591366,-3.6894151,40.4591366,-3.6894151,0.0
400690,2022-05-11 14:24:04,2022-05-11 14:57:29,175,145,33.42,40.413736,-3.717487,40.429887,-3.6712823,4.303908355994481
400691,2022-05-11 14:24:04,2022-05-11 14:57:29,175,145,33.42,40.413736,-3.717487,40.429887,-3.6712823,4.303908355994481
400692,2022-05-11 14:24:06,2022-05-11 14:33:38,181,233,9.53,40.41825,-3.6766111,40.422962108947424,-3.6555552857442697,1.857859490887294
400693,2022-05-11 14:24:06,2022-05-11 14:33:38,181,233,9.53,40.41825,-3.6766111,40.422962108947424,-3.6555552857442697,1.857859490887294
400694,2022-05-11 14:24:18,2022-05-11 14:24:32,176,176,0.23,40.39425,-3.6937222,40.39425,-3.6937222,0.0
400695,2022-05-11 14:24:18,2022-05-11 14:24:32,176,176,0.23,40.39425,-3.6937222,40.39425,-3.6937222,0.0
400696,2022-05-11 14:24:21,2022-05-11 14:40:03,95,113,15.7,40.4226584,-3.6870548,40.427657,-3.7205129,2.886171439382408
400697,2022-05-11 14:24:21,2022-05-11 14:40:03,95,113,15.7,40.4226584,-3.6870548,40.427657,-3.7205129,2.886171439382408
400698,2022-05-11 14:24:22,2022-05-11 14:43:07,72,30,18.75,40.4157413,-3.6691838,40.4192095,-3.711504,3.603405967770005
400699,2022-05-11 14:24:22,2022-05-11 14:43:07,72,30,18.75,40.4157413,-3.6691838,40.4192095,-3.711504,3.603405967770005
400700,2022-05-11 14:24:24,2022-05-11 14:38:04,139,155,13.67,40.4396792,-3.6907784,40.4572824,-3.7009675,2.138859934026157
400701,2022-05-11 14:24:24,2022-05-11 14:38:04,139,155,13.67,40.4396792,-3.6907784,40.4572824,-3.7009675,2.138859934026157
400702,2022-05-11 14:24:29,2022-05-11 14:32:12,111a,126,7.72,40.4337322,-3.7175435,40.4344731,-3.7015686,1.3545638293015432
400703,2022-05-11 14:24:29,2022-05-11 14:32:12,111a,126,7.72,40.4337322,-3.7175435,40.4344731,-3.7015686,1.3545638293015432
400704,2022-05-11 14:24:30,2022-05-11 14:33:52,78,51,9.37,40.400789,-3.6744,40.4075606,-3.6935205,1.7855384528610234
400705,2022-05-11 14:24:30,2022-05-11 14:33:52,78,51,9.37,40.400789,-3.6744,40.4075606,-3.6935205,1.7855384528610234
400706,2022-05-11 14:24:34,2022-05-11 14:30:00,130,125,5.43,40.44156,-3.70164,40.435285,-3.6948626,0.9032403920677332
400707,2022-05-11 14:24:35,2022-05-11 14:49:22,157,121,24.78,40.4591366,-3.6894151,40.4017926,-3.6987665,6.425299960827847
400708,2022-05-11 14:24:35,2022-05-11 14:49:22,157,121,24.78,40.4591366,-3.6894151,40.4017926,-3.6987665,6.425299960827847
400709,2022-05-11 14:24:51,2022-05-11 14:33:08,42,210,8.28,40.4107085,-3.6982318,40.419674,-3.7026735,1.0654800906070276
400710,2022-05-11 14:24:51,2022-05-11 14:33:08,42,210,8.28,40.4107085,-3.6982318,40.419674,-3.7026735,1.0654800906070276
400711,2022-05-11 14:24:53,2022-05-11 14:47:52,77,212,22.98,40.40635,-3.670422,40.398247,-3.716591,4.011906079554425
400712,2022-05-11 14:24:53,2022-05-11 14:47:52,77,212,22.98,40.40635,-3.670422,40.398247,-3.716591,4.011906079554425
400713,2022-05-11 14:24:55,2022-05-11 14:30:07,18,15,5.2,40.4207773,-3.6996502,40.4262383,-3.7074453,0.8967385048155159
400714,2022-05-11 14:24:55,2022-05-11 14:30:07,18,15,5.2,40.4207773,-3.6996502,40.4262383,-3.7074453,0.8967385048155159
400715,2022-05-11 14:24:58,2022-05-11 14:38:43,141,47,13.75,40.4355143,-3.6892368,40.4047851,-3.7028265,3.605396698322705
400716,2022-05-11 14:24:58,2022-05-11 14:38:43,141,47,13.75,40.4355143,-3.6892368,40.4047851,-3.7028265,3.605396698322705
400717,2022-05-11 14:25:00,2022-05-11 14:39:07,149,107,14.12,40.4498613,-3.6881689,40.4215246,-3.6884369,3.150978915847272
400718,2022-05-11 14:25:00,2022-05-11 14:39:07,149,107,14.12,40.4498613,-3.6881689,40.4215246,-3.6884369,3.150978915847272
400719,2022-05-11 14:25:01,2022-05-11 14:39:12,101,80b,14.18,40.4231526,-3.6691524,40.4074902,-3.6901234,2.486997262030525
400720,2022-05-11 14:25:01,2022-05-11 14:39:12,101,80b,14.18,40.4231526,-3.6691524,40.4074902,-3.6901234,2.486997262030525
400721,2022-05-11 14:25:04,2022-05-11 14:41:28,232,229,16.4,40.43272086245887,-3.6485306152875134,40.43715089959262,-3.64835857929032,0.4928127954896105
400722,2022-05-11 14:25:04,2022-05-11 14:41:28,232,229,16.4,40.43272086245887,-3.6485306152875134,40.43715089959262,-3.64835857929032,0.4928127954896105
400723,2022-05-11 14:25:06,2022-05-11 14:33:50,102,144,8.73,40.4211802,-3.6840229,40.4323655,-3.6758555,1.4229732827635344
400724,2022-05-11 14:25:06,2022-05-11 14:33:50,102,144,8.73,40.4211802,-3.6840229,40.4323655,-3.6758555,1.4229732827635344
400725,2022-05-11 14:25:07,2022-05-11 14:29:37,39,42,4.5,40.4112744,-3.7088337,40.4107085,-3.6982318,0.8998166922007366
400726,2022-05-11 14:25:07,2022-05-11 14:29:37,39,42,4.5,40.4112744,-3.7088337,40.4107085,-3.6982318,0.8998166922007366
400727,2022-05-11 14:25:12,2022-05-11 14:33:04,135,128,7.87,40.4415974,-3.6927821,40.438994,-3.7154329,1.9386383476029687
400728,2022-05-11 14:25:12,2022-05-11 14:33:04,135,128,7.87,40.4415974,-3.6927821,40.438994,-3.7154329,1.9386383476029687
400729,2022-05-11 14:25:16,2022-05-11 14:31:56,191,188,6.67,40.4346388,-3.674,40.4311944,-3.6590555,1.3215835838545855
400730,2022-05-11 14:25:16,2022-05-11 14:31:56,191,188,6.67,40.4346388,-3.674,40.4311944,-3.6590555,1.3215835838545855
400731,2022-05-11 14:25:23,2022-05-11 14:34:05,141,111a,8.7,40.4355143,-3.6892368,40.4337322,-3.7175435,2.403936676545494
400732,2022-05-11 14:25:23,2022-05-11 14:34:05,141,111a,8.7,40.4355143,-3.6892368,40.4337322,-3.7175435,2.403936676545494
400733,2022-05-11 14:25:26,2022-05-11 14:35:33,175,121,10.12,40.413736,-3.717487,40.4017926,-3.6987665,2.0678735763350824
400734,2022-05-11 14:25:26,2022-05-11 14:35:33,175,121,10.12,40.413736,-3.717487,40.4017926,-3.6987665,2.0678735763350824
400735,2022-05-11 14:25:32,2022-05-11 14:31:34,26,105,6.03,40.423855,-3.694475,40.42699,-3.68745,0.6892923068894058
400736,2022-05-11 14:25:32,2022-05-11 14:31:34,26,105,6.03,40.423855,-3.694475,40.42699,-3.68745,0.6892923068894058
400737,2022-05-11 14:25:33,2022-05-11 14:38:40,141,144,13.12,40.4355143,-3.6892368,40.4323655,-3.6758555,1.1854334642722988
400738,2022-05-11 14:25:33,2022-05-11 14:38:40,141,144,13.12,40.4355143,-3.6892368,40.4323655,-3.6758555,1.1854334642722988
400739,2022-05-11 14:25:34,2022-05-11 14:34:51,10,41,9.28,40.42533,-3.69214,40.4122047,-3.6991147,1.574379649459894
400740,2022-05-11 14:25:34,2022-05-11 14:34:51,10,41,9.28,40.42533,-3.69214,40.4122047,-3.6991147,1.574379649459894
400741,2022-05-11 14:25:45,2022-05-11 14:41:17,108,139,15.53,40.4273005,-3.6706024,40.4396792,-3.6907784,2.193316180899303
400742,2022-05-11 14:25:45,2022-05-11 14:41:17,108,139,15.53,40.4273005,-3.6706024,40.4396792,-3.6907784,2.193316180899303
400743,2022-05-11 14:25:46,2022-05-11 14:34:09,57,199,8.38,40.4295658,-3.7126299,40.4343611,-3.7149166,0.5672525001144578
400744,2022-05-11 14:25:46,2022-05-11 14:34:09,57,199,8.38,40.4295658,-3.7126299,40.4343611,-3.7149166,0.5672525001144578
400745,2022-05-11 14:25:47,2022-05-11 14:31:57,34,116b,6.17,40.4146755,-3.7036825,40.423681,-3.710537,1.1573438706225467
400746,2022-05-11 14:25:47,2022-05-11 14:31:57,34,116b,6.17,40.4146755,-3.7036825,40.423681,-3.710537,1.1573438706225467
400747,2022-05-11 14:26:00,2022-05-11 14:35:16,77,219,9.27,40.40635,-3.670422,40.408264,-3.646697,2.020038652120306
400748,2022-05-11 14:26:00,2022-05-11 14:35:16,77,219,9.27,40.40635,-3.670422,40.408264,-3.646697,2.020038652120306
400749,2022-05-11 14:26:04,2022-05-11 14:26:24,12,12,0.33,40.4284246,-3.7061931,40.4284246,-3.7061931,0.0
400750,2022-05-11 14:26:04,2022-05-11 14:26:24,12,12,0.33,40.4284246,-3.7061931,40.4284246,-3.7061931,0.0
400751,2022-05-11 14:26:09,2022-05-11 15:21:44,60,60,55.58,40.419752,-3.688398,40.419752,-3.688398,0.0
400752,2022-05-11 14:26:09,2022-05-11 15:21:44,60,60,55.58,40.419752,-3.688398,40.419752,-3.688398,0.0
400753,2022-05-11 14:26:13,2022-05-11 14:32:21,227,78,6.13,40.39382977920336,-3.665936242935637,40.400789,-3.6744,1.0547600806691233
400754,2022-05-11 14:26:13,2022-05-11 14:32:21,227,78,6.13,40.39382977920336,-3.665936242935637,40.400789,-3.6744,1.0547600806691233
400755,2022-05-11 14:26:17,2022-05-11 14:52:18,57,154,26.02,40.4295658,-3.7126299,40.4548456,-3.6946218,3.1975112669280823
400756,2022-05-11 14:26:17,2022-05-11 14:52:18,57,154,26.02,40.4295658,-3.7126299,40.4548456,-3.6946218,3.1975112669280823
400757,2022-05-11 14:26:20,2022-05-11 14:33:35,122,132,7.25,40.4291992,-3.6967169,40.4463667,-3.7036675,1.9975171924943924
400758,2022-05-11 14:26:20,2022-05-11 14:33:35,122,132,7.25,40.4291992,-3.6967169,40.4463667,-3.7036675,1.9975171924943924
400759,2022-05-11 14:26:21,2022-05-11 14:34:38,28,44,8.28,40.4181518,-3.6984368,40.4097617,-3.7040666,1.0476377961775454
400760,2022-05-11 14:26:21,2022-05-11 14:34:38,28,44,8.28,40.4181518,-3.6984368,40.4097617,-3.7040666,1.0476377961775454
400761,2022-05-11 14:26:28,2022-05-11 14:37:38,85,80a,11.17,40.421501,-3.680008,40.4075685,-3.6902255,1.7743611306035922
400762,2022-05-11 14:26:28,2022-05-11 14:37:38,85,80a,11.17,40.421501,-3.680008,40.4075685,-3.6902255,1.7743611306035922
400763,2022-05-11 14:26:29,2022-05-11 14:32:29,65,1a,6.0,40.4166834,-3.6894193,40.4172137,-3.7018341,1.0526634326510522
400764,2022-05-11 14:26:29,2022-05-11 14:32:29,65,1a,6.0,40.4166834,-3.6894193,40.4172137,-3.7018341,1.0526634326510522
400765,2022-05-11 14:26:34,2022-05-11 14:26:49,31,31,0.25,40.4163638,-3.7068969,40.4163638,-3.7068969,0.0
400766,2022-05-11 14:26:34,2022-05-11 14:26:49,31,31,0.25,40.4163638,-3.7068969,40.4163638,-3.7068969,0.0
400767,2022-05-11 14:26:35,2022-05-11 14:36:29,41,37,9.9,40.4122047,-3.6991147,40.4108,-3.714113,1.27939734577667
400768,2022-05-11 14:26:35,2022-05-11 14:40:11,34,213,13.6,40.4146755,-3.7036825,40.38895,-3.70017,2.875966167812805
400769,2022-05-11 14:26:35,2022-05-11 14:36:29,41,37,9.9,40.4122047,-3.6991147,40.4108,-3.714113,1.27939734577667
400770,2022-05-11 14:26:35,2022-05-11 14:40:11,34,213,13.6,40.4146755,-3.7036825,40.38895,-3.70017,2.875966167812805
400771,2022-05-11 14:26:38,2022-05-11 14:40:03,12,102,13.42,40.4284246,-3.7061931,40.4211802,-3.6840229,2.042243654397977
400772,2022-05-11 14:26:38,2022-05-11 14:40:03,12,102,13.42,40.4284246,-3.7061931,40.4211802,-3.6840229,2.042243654397977
400773,2022-05-11 14:26:52,2022-05-11 14:36:40,109,54,9.8,40.4300481,-3.6816402,40.4266828,-3.700423,1.6332870661902812
400774,2022-05-11 14:26:52,2022-05-11 14:36:40,109,54,9.8,40.4300481,-3.6816402,40.4266828,-3.700423,1.6332870661902812
400775,2022-05-11 14:26:58,2022-05-11 14:42:50,224,18,15.87,40.40913630273305,-3.728533714316331,40.4207773,-3.6996502,2.766760272714717
400776,2022-05-11 14:26:58,2022-05-11 14:42:50,224,18,15.87,40.40913630273305,-3.728533714316331,40.4207773,-3.6996502,2.766760272714717
400777,2022-05-11 14:26:59,2022-05-11 14:44:42,62,116b,17.72,40.4213148,-3.6724968,40.423681,-3.710537,3.23086794637428
400778,2022-05-11 14:26:59,2022-05-11 14:44:42,62,116b,17.72,40.4213148,-3.6724968,40.423681,-3.710537,3.23086794637428
400779,2022-05-11 14:27:00,2022-05-11 14:34:13,27,2,7.22,40.4132798,-3.6956178,40.4205886,-3.7058415,1.1872671081870587
400780,2022-05-11 14:27:00,2022-05-11 14:34:13,27,2,7.22,40.4132798,-3.6956178,40.4205886,-3.7058415,1.1872671081870587
400781,2022-05-11 14:27:02,2022-05-11 14:37:32,175,86,10.5,40.3962222,-3.6983055,40.4186516,-3.6933498,2.529085954875756
400782,2022-05-11 14:27:02,2022-05-11 14:37:32,175,86,10.5,40.3962222,-3.6983055,40.4186516,-3.6933498,2.529085954875756
400783,2022-05-11 14:27:10,2022-05-11 14:43:27,146,28,16.28,40.4442258,-3.6787169,40.4181518,-3.6984368,3.345412728025175
400784,2022-05-11 14:27:10,2022-05-11 14:43:27,146,28,16.28,40.4442258,-3.6787169,40.4181518,-3.6984368,3.345412728025175
400785,2022-05-11 14:27:18,2022-05-11 14:49:46,74,119,22.47,40.4117627,-3.6766813,40.4013216,-3.6863218,1.4192294720267409
400786,2022-05-11 14:27:18,2022-05-11 14:49:46,74,119,22.47,40.4117627,-3.6766813,40.4013216,-3.6863218,1.4192294720267409
400787,2022-05-11 14:27:25,2022-05-11 14:36:28,54,245,9.05,40.4266828,-3.700423,40.4364,-3.71019,1.360469596773381
400788,2022-05-11 14:27:25,2022-05-11 14:39:06,27,144,11.68,40.4132798,-3.6956178,40.4323655,-3.6758555,2.70230048506698
400789,2022-05-11 14:27:25,2022-05-11 14:36:28,54,245,9.05,40.4266828,-3.700423,40.4364,-3.71019,1.360469596773381
400790,2022-05-11 14:27:25,2022-05-11 14:39:06,27,144,11.68,40.4132798,-3.6956178,40.4323655,-3.6758555,2.70230048506698
400791,2022-05-11 14:27:35,2022-05-11 14:43:56,116b,212,16.35,40.423681,-3.710537,40.398247,-3.716591,2.87420449534368
400792,2022-05-11 14:27:35,2022-05-11 14:43:56,116b,212,16.35,40.423681,-3.710537,40.398247,-3.716591,2.87420449534368
400793,2022-05-11 14:27:37,2022-05-11 14:41:31,160,186,13.9,40.4572466,-3.6763439,40.4290555,-3.6782777,3.1389760078804447
400794,2022-05-11 14:27:37,2022-05-11 14:44:25,70,123,16.8,40.4153053,-3.6779232,40.4306458,-3.7133412,3.4494307013164165
400795,2022-05-11 14:27:37,2022-05-11 14:41:31,160,186,13.9,40.4572466,-3.6763439,40.4290555,-3.6782777,3.1389760078804447
400796,2022-05-11 14:27:37,2022-05-11 14:44:25,70,123,16.8,40.4153053,-3.6779232,40.4306458,-3.7133412,3.4494307013164165
400797,2022-05-11 14:27:40,2022-05-11 14:45:03,142,83,17.38,40.4334087,-3.6879154,40.4132995,-3.6745323,2.5066490625935
400798,2022-05-11 14:27:40,2022-05-11 14:45:03,142,83,17.38,40.4334087,-3.6879154,40.4132995,-3.6745323,2.5066490625935
400799,2022-05-11 14:27:42,2022-05-11 14:41:52,198,41,14.17,40.4331111,-3.6915555,40.4122047,-3.6991147,2.411145851811141
400800,2022-05-11 14:27:42,2022-05-11 14:41:52,198,41,14.17,40.4331111,-3.6915555,40.4122047,-3.6991147,2.411145851811141
400801,2022-05-11 14:27:45,2022-05-11 14:31:05,174,165,3.33,40.3974444,-3.7065277,40.3928821,-3.6975708,0.9125277483223267
400802,2022-05-11 14:27:45,2022-05-11 14:49:58,31,219,22.22,40.4163638,-3.7068969,40.408264,-3.646697,5.175713219715523
400803,2022-05-11 14:27:45,2022-05-11 14:31:05,174,165,3.33,40.3974444,-3.7065277,40.3928821,-3.6975708,0.9125277483223267
400804,2022-05-11 14:27:45,2022-05-11 14:49:58,31,219,22.22,40.4163638,-3.7068969,40.408264,-3.646697,5.175713219715523
400805,2022-05-11 14:27:46,2022-05-11 14:38:00,157,135,10.23,40.4591366,-3.6894151,40.4415974,-3.6927821,1.970969843216244
400806,2022-05-11 14:27:46,2022-05-11 14:38:00,157,135,10.23,40.4591366,-3.6894151,40.4415974,-3.6927821,1.970969843216244
400807,2022-05-11 14:27:47,2022-05-11 14:50:52,98,118,23.08,40.4239447,-3.6758383,40.400781,-3.6882407,2.78149706418959
400808,2022-05-11 14:27:47,2022-05-11 14:50:52,98,118,23.08,40.4239447,-3.6758383,40.400781,-3.6882407,2.78149706418959
400809,2022-05-11 14:27:48,2022-05-11 14:47:52,259,45,20.07,40.44342,-3.72693,40.4070358,-3.7110513,4.263165669561762
400810,2022-05-11 14:27:48,2022-05-11 14:47:52,259,45,20.07,40.44342,-3.72693,40.4070358,-3.7110513,4.263165669561762
400811,2022-05-11 14:28:00,2022-05-11 14:39:08,27,10,11.13,40.4132798,-3.6956178,40.42533,-3.69214,1.371884648717441
400812,2022-05-11 14:28:00,2022-05-11 14:39:08,27,10,11.13,40.4132798,-3.6956178,40.42533,-3.69214,1.371884648717441
400813,2022-05-11 14:28:08,2022-05-11 14:48:43,80a,165,20.58,40.4075685,-3.6902255,40.3928821,-3.6975708,1.7474944127257557
400814,2022-05-11 14:28:08,2022-05-11 14:48:43,80a,165,20.58,40.4075685,-3.6902255,40.3928821,-3.6975708,1.7474944127257557
400815,2022-05-11 14:28:09,2022-05-11 14:34:36,124,127,6.45,40.4309524,-3.6993465,40.4338516,-3.708439,0.834369234500953
400816,2022-05-11 14:28:09,2022-05-11 14:43:01,4,48,14.87,40.4285524,-3.7025875,40.4056107,-3.7022591,2.5511521392491123
400817,2022-05-11 14:28:09,2022-05-11 14:34:36,124,127,6.45,40.4309524,-3.6993465,40.4338516,-3.708439,0.834369234500953
400818,2022-05-11 14:28:09,2022-05-11 14:43:01,4,48,14.87,40.4285524,-3.7025875,40.4056107,-3.7022591,2.5511521392491123
400819,2022-05-11 14:28:14,2022-05-11 14:39:50,236,43,11.6,40.40765396169372,-3.7172213778842007,40.4101564,-3.7025024,1.2769133997347235
400820,2022-05-11 14:28:14,2022-05-11 14:39:50,236,43,11.6,40.40765396169372,-3.7172213778842007,40.4101564,-3.7025024,1.2769133997347235
400821,2022-05-11 14:28:15,2022-05-11 14:37:20,110,16,9.08,40.4347895,-3.7200845,40.4230721,-3.7075065,1.6825696822676988
400822,2022-05-11 14:28:15,2022-05-11 14:37:20,110,16,9.08,40.4347895,-3.7200845,40.4230721,-3.7075065,1.6825696822676988
400823,2022-05-11 14:28:16,2022-05-11 14:32:17,41,48,4.02,40.4122047,-3.6991147,40.4056107,-3.7022591,0.7800570740698302
400824,2022-05-11 14:28:16,2022-05-11 14:32:17,41,48,4.02,40.4122047,-3.6991147,40.4056107,-3.7022591,0.7800570740698302
400825,2022-05-11 14:28:27,2022-05-11 14:36:25,86,59,7.97,40.4186516,-3.6933498,40.4239757,-3.7020842,0.9471924547418248
400826,2022-05-11 14:28:27,2022-05-11 14:36:25,86,59,7.97,40.4186516,-3.6933498,40.4239757,-3.7020842,0.9471924547418248
400827,2022-05-11 14:28:30,2022-05-11 14:35:32,140,129,7.03,40.4385127,-3.6831578,40.4383865,-3.6982353,1.2760982646703023
400828,2022-05-11 14:28:30,2022-05-11 14:35:32,140,129,7.03,40.4385127,-3.6831578,40.4383865,-3.6982353,1.2760982646703023
400829,2022-05-11 14:28:42,2022-05-11 14:34:44,62,70,6.03,40.4213148,-3.6724968,40.4153053,-3.6779232,0.8108971530048606
400830,2022-05-11 14:28:42,2022-05-11 14:34:44,62,70,6.03,40.4213148,-3.6724968,40.4153053,-3.6779232,0.8108971530048606
400831,2022-05-11 14:28:49,2022-05-11 14:44:24,146,69,15.58,40.4442258,-3.6787169,40.409808,-3.688822,3.9215045866840126
400832,2022-05-11 14:28:49,2022-05-11 14:44:24,146,69,15.58,40.4442258,-3.6787169,40.409808,-3.688822,3.9215045866840126
400833,2022-05-11 14:28:55,2022-05-11 14:33:43,36,115,4.8,40.4168,-3.71183,40.4253944,-3.7170448,1.0526866125457244
400834,2022-05-11 14:28:55,2022-05-11 14:35:02,62,70,6.12,40.4213148,-3.6724968,40.4153053,-3.6779232,0.8108971530048606
400835,2022-05-11 14:28:55,2022-05-11 14:33:43,36,115,4.8,40.4168,-3.71183,40.4253944,-3.7170448,1.0526866125457244
400836,2022-05-11 14:28:55,2022-05-11 14:35:02,62,70,6.12,40.4213148,-3.6724968,40.4153053,-3.6779232,0.8108971530048606
400837,2022-05-11 14:29:04,2022-05-11 15:05:01,209,212,35.95,40.4656779,-3.6887722,40.398247,-3.716591,7.858978324379166
400838,2022-05-11 14:29:04,2022-05-11 15:05:01,209,212,35.95,40.4656779,-3.6887722,40.398247,-3.716591,7.858978324379166
400839,2022-05-11 14:29:06,2022-05-11 14:47:22,67,114,18.27,40.4108472,-3.693225,40.4277456,-3.7174158,2.7792939460091164
400840,2022-05-11 14:29:06,2022-05-11 14:47:22,67,114,18.27,40.4108472,-3.693225,40.4277456,-3.7174158,2.7792939460091164
400841,2022-05-11 14:29:09,2022-05-11 14:32:50,30,38,3.68,40.4192095,-3.711504,40.4114041,-3.7114762,0.8679240714886286
400842,2022-05-11 14:29:09,2022-05-11 16:30:24,169,169,1.25,40.4016111,-3.7138055,40.4016111,-3.7138055,0.0
400843,2022-05-11 14:29:09,2022-05-11 16:30:24,169,169,1.25,40.4016111,-3.7138055,40.4016111,-3.7138055,0.0
400844,2022-05-11 14:29:09,2022-05-11 14:32:50,30,38,3.68,40.4192095,-3.711504,40.4114041,-3.7114762,0.8679240714886286
400845,2022-05-11 14:29:23,2022-05-11 14:45:37,25b,183,16.23,40.4172781,-3.7063837,40.425635,-3.669339,3.2706973861757493
400846,2022-05-11 14:29:23,2022-05-11 14:45:37,25b,183,16.23,40.4172781,-3.7063837,40.425635,-3.669339,3.2706973861757493
400847,2022-05-11 14:29:29,2022-05-11 14:36:17,180,118,6.8,40.3941388,-3.6758888,40.400781,-3.6882407,1.2804650082272857
400848,2022-05-11 14:29:29,2022-05-11 14:36:17,180,118,6.8,40.3941388,-3.6758888,40.400781,-3.6882407,1.2804650082272857
400849,2022-05-11 14:29:32,2022-05-11 14:44:49,123,261,15.28,40.4306458,-3.7133412,40.45109,-3.72937,2.647243037692532
400850,2022-05-11 14:29:32,2022-05-11 14:44:49,123,261,15.28,40.4306458,-3.7133412,40.45109,-3.72937,2.647243037692532
400851,2022-05-11 14:29:33,2022-05-11 14:36:02,51,52,6.48,40.4075606,-3.6935205,40.4144226,-3.7007164,0.9764100407078594
400852,2022-05-11 14:29:33,2022-05-11 14:36:02,51,52,6.48,40.4075606,-3.6935205,40.4144226,-3.7007164,0.9764100407078594
400853,2022-05-11 14:29:40,2022-05-11 14:39:10,113,162,9.5,40.427657,-3.7205129,40.4034076,-3.7108108,2.8187386366146217
400854,2022-05-11 14:29:40,2022-05-11 14:39:10,113,162,9.5,40.427657,-3.7205129,40.4034076,-3.7108108,2.8187386366146217
400855,2022-05-11 14:29:41,2022-05-11 14:54:52,244,17,25.18,40.44003,-3.71757,40.4232649,-3.7038312,2.1971400517275543
400856,2022-05-11 14:29:41,2022-05-11 14:54:52,244,17,25.18,40.44003,-3.71757,40.4232649,-3.7038312,2.1971400517275543
400857,2022-05-11 14:29:49,2022-05-11 14:37:44,50,93,7.92,40.4083684,-3.6933463,40.4257046,-3.6893698,1.9568712693483807
400858,2022-05-11 14:29:49,2022-05-11 14:37:44,50,93,7.92,40.4083684,-3.6933463,40.4257046,-3.6893698,1.9568712693483807
400859,2022-05-11 14:29:54,2022-05-11 14:48:33,88,173,18.65,40.4313576,-3.6838303,40.3981798,-3.7023918,4.009938268858315
400860,2022-05-11 14:29:54,2022-05-11 14:48:33,88,173,18.65,40.4313576,-3.6838303,40.3981798,-3.7023918,4.009938268858315
400861,2022-05-11 14:29:57,2022-05-11 14:40:43,124,60,10.77,40.4309524,-3.6993465,40.419752,-3.688398,1.5524097113982822
