Trip Id,Trip  Duration,Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type,Model
28132222,494,7256,2024-05-05 08:43:00,Vanauley St / Queen St W - SMART,7035,05/05/2024 08:51,Queen St W / Ossington Ave,498,Casual Member,ICONIC
28132223,1516,7311,2024-05-05 08:43:00,Sherbourne St / Isabella St,7171,05/05/2024 09:08,Ontario Place Blvd / Lake Shore Blvd W,8022,Casual Member,EFIT G5
28132226,482,7548,2024-05-05 08:43:00,St. Joseph St / Bay St - SMART,7113,05/05/2024 08:51,Parliament St / Aberdeen Ave,5557,Annual Member,ICONIC
28132227,543,7097,2024-05-05 08:43:00,Riverdale Park North (Broadview Ave),7104,05/05/2024 08:52,King St E / River St,806,Annual Member,ICONIC
28132228,675,7684,2024-05-05 08:43:00,Bay St / Harbour St (East),7788,05/05/2024 08:55,Queens Quay E / Lower Jarvis St ,4219,Casual Member,ICONIC
28132229,1202,7208,2024-05-05 08:44:00,80 Clinton St,7171,05/05/2024 09:04,Ontario Place Blvd / Lake Shore Blvd W,2804,Annual Member,ICONIC
28132230,1220,7227,2024-05-05 08:44:00,Martin Goodman Trail (Marilyn Bell Park),7322,05/05/2024 09:04,East Liberty St / Western Battery Rd,8097,Casual Member,EFIT G5
28132231,456,7257,2024-05-05 08:44:00,Dundas St W / St. Patrick St,7271,05/05/2024 08:51,Yonge St / Alexander St - SMART,6337,Casual Member,ICONIC
28132232,455,7260,2024-05-05 08:44:00,Spadina Ave / Adelaide St W,7269,05/05/2024 08:52,Toronto Eaton Centre (Yonge St) - SMART,7828,Casual Member,EFIT G5
28132233,450,7409,2024-05-05 08:44:00,Isabella St / Church St,7762,05/05/2024 08:52,College St / Henry St ,3134,Casual Member,ICONIC
28132234,637,7332,2024-05-05 08:44:00,200 Bloor St E,7815,05/05/2024 08:55,Avenue Rd / Macpherson Ave ,7182,Casual Member,EFIT
28132235,1591,7360,2024-05-05 08:44:00,Concord Ave / Dewson St,7137,05/05/2024 09:11,Davenport Rd / Bathurst St,260,Casual Member,ICONIC
28132236,714,7253,2024-05-05 08:44:00,John St  / Mercer St - SMART,7411,05/05/2024 08:56,Little Norway Park,705,Casual Member,ICONIC
28132237,2219,7298,2024-05-05 08:45:00,Bathurst St / Adelaide St W,7118,05/05/2024 09:22,King St W / Bay St (East Side),7271,Casual Member,ICONIC
28132238,1137,7227,2024-05-05 08:45:00,Martin Goodman Trail (Marilyn Bell Park),7322,05/05/2024 09:04,East Liberty St / Western Battery Rd,7066,Casual Member,EFIT
28132239,950,7286,2024-05-05 08:45:00,Gerrard St E / Broadview Ave  - SMART,7026,05/05/2024 09:01,Bay St / St. Joseph St,6591,Casual Member,ICONIC
28132240,559,7409,2024-05-05 08:45:00,Isabella St / Church St,7432,05/05/2024 08:54,Frederick St / King St E,3312,Annual Member,ICONIC
28132241,3524,7821,2024-05-05 08:45:00,Lisgar St / Queen St W - SMART,7427,05/05/2024 09:44,Northern Dancer Blvd / Lake Shore Blvd E,5668,Casual Member,ICONIC
28132242,1807,7813,2024-05-05 08:45:00,Yonge St / Merton St ,7097,05/05/2024 09:15,Riverdale Park North (Broadview Ave),3830,Casual Member,ICONIC
28132243,1448,7662,2024-05-05 08:45:00,Beaty Ave / Queen St W,7787,05/05/2024 09:09,HTO Park West,4016,Casual Member,ICONIC
28132244,213,7432,2024-05-05 08:46:00,Frederick St / King St E,7045,05/05/2024 08:49,Bond St / Queen St E,7384,Casual Member,EFIT G5
28132245,1994,7361,2024-05-05 08:46:00,Hocken Ave / Vaughan Rd,7104,05/05/2024 09:19,King St E / River St,6133,Annual Member,ICONIC
28132246,1168,7730,2024-05-05 08:46:00,800 Fleet St (South),7146,05/05/2024 09:05,Christie St / Benson Ave (Wychwood Barns),8090,Casual Member,EFIT G5
28132247,592,7410,2024-05-05 08:46:00,Howard St / Rose Ave,7933,05/05/2024 08:56,Elizabeth St / Elm St,6286,Casual Member,ICONIC
28132248,830,7144,2024-05-05 08:46:00,Palmerston Ave / Vermont Ave,7184,05/05/2024 09:00,Ossington Ave / College St,4422,Annual Member,ICONIC
28132249,1581,7818,2024-05-05 08:46:00,Soudan Ave / Yonge St ,7128,05/05/2024 09:12,Yonge St / Aylmer Ave,3879,Casual Member,ICONIC
28132250,1106,7708,2024-05-05 08:46:00,101 Cedarvale Ave,7455,05/05/2024 09:05,E.T. Seton Park (Eglinton Ave E / Leslie St),7609,Casual Member,EFIT G5
28132251,430,7050,2024-05-05 08:47:00,Richmond St E / Jarvis St Green P,7001,05/05/2024 08:54,Wellesley Station Green P,7988,Casual Member,EFIT G5
28132254,1180,7398,2024-05-05 08:47:00,York St / Lake Shore Blvd W,7227,05/05/2024 09:07,Martin Goodman Trail (Marilyn Bell Park),9112,Casual Member,EFIT
28132255,677,7412,2024-05-05 08:47:00,King St W / Crawford St,7057,05/05/2024 08:58,Simcoe St / Wellington St W South,5082,Casual Member,ICONIC
28132256,1523,7781,2024-05-05 08:47:00,St Clair Ave W / Avenue Rd ,7128,05/05/2024 09:13,Yonge St / Aylmer Ave,4036,Casual Member,ICONIC
28132257,354,7536,2024-05-05 08:47:00,Palmerston Ave / Dundas St W,7191,05/05/2024 08:53,Central Tech  (Harbord St),1149,Casual Member,ICONIC
28132258,1137,7420,2024-05-05 08:47:00,Barton Ave / Howland Ave - SMART,7210,05/05/2024 09:06,Mary McCormick Rec Centre (Sheridan Ave),1126,Casual Member,ICONIC
28132259,1432,7234,2024-05-05 08:48:00,Roncesvalles Ave / Marmaduke St,7242,05/05/2024 09:12,Lake Shore Blvd W / Ontario Dr,6484,Casual Member,ICONIC
28132260,1778,7140,2024-05-05 08:48:00,Macpherson Ave / Spadina Rd,7642,05/05/2024 09:18,Yonge St / St Clair Ave,6398,Casual Member,ICONIC
28132261,946,7227,2024-05-05 08:48:00,Martin Goodman Trail (Marilyn Bell Park),7322,05/05/2024 09:04,East Liberty St / Western Battery Rd,8484,Casual Member,EFIT
28132262,478,7078,2024-05-05 08:48:00,College St / Major St,7542,05/05/2024 08:56,Queen St W / John St,3469,Casual Member,ICONIC
28132263,1779,7140,2024-05-05 08:48:00,Macpherson Ave / Spadina Rd,7642,05/05/2024 09:18,Yonge St / St Clair Ave,1338,Casual Member,ICONIC
28132264,1754,7140,2024-05-05 08:48:00,Macpherson Ave / Spadina Rd,7642,05/05/2024 09:18,Yonge St / St Clair Ave,1848,Casual Member,ICONIC
28132265,432,7059,2024-05-05 08:49:00,Front St W / Blue Jays Way,7033,05/05/2024 08:56,Union Station,6500,Casual Member,ICONIC
28132266,766,7128,2024-05-05 08:49:00,Yonge St / Aylmer Ave,7462,05/05/2024 09:01,Richmond St E / Yonge St,6416,Annual Member,ICONIC
28132267,761,7128,2024-05-05 08:49:00,Yonge St / Aylmer Ave,7462,05/05/2024 09:01,Richmond St E / Yonge St,3819,Casual Member,ICONIC
28132268,849,7032,2024-05-05 08:49:00,Augusta Ave / Dundas St W,7927,05/05/2024 09:03,Strachan Ave / East Liberty St - SMART,6193,Casual Member,ICONIC
28132269,830,7043,2024-05-05 08:49:00,Queens Quay W / Lower Simcoe St,7707,05/05/2024 09:03,Coronation Park (Martin Goodman Trail),3047,Casual Member,ICONIC
28132270,422,7311,2024-05-05 08:50:00,Sherbourne St / Isabella St,7271,05/05/2024 08:57,Yonge St / Alexander St - SMART,530,Annual Member,ICONIC
28132271,229,7078,2024-05-05 08:50:00,College St / Major St,7285,05/05/2024 08:54,Spadina Ave / Harbord St - SMART,207,Annual Member,ICONIC
28132272,766,7049,2024-05-05 08:50:00,Portland St / Queen St W,7817,05/05/2024 09:03,Shaw St / King St W,4560,Annual Member,ICONIC
28132273,397,7129,2024-05-05 08:50:00,Davenport Rd / Avenue Rd,7781,05/05/2024 08:57,St Clair Ave W / Avenue Rd ,7589,Annual Member,EFIT G5
28132274,920,7443,2024-05-05 08:50:00,Dundas St E / George St,7323,05/05/2024 09:06,457 King St W,7722,Annual Member,EFIT G5
28132275,830,7193,2024-05-05 08:50:00,Dufferin St / Queen St W,7253,05/05/2024 09:04,John St  / Mercer St - SMART,4584,Casual Member,ICONIC
28132276,296,7273,2024-05-05 08:51:00,Bay St / Charles St W - SMART,7190,05/05/2024 08:55,St. George St / Hoskin Ave,863,Casual Member,ICONIC
28132277,931,7032,2024-05-05 08:51:00,Augusta Ave / Dundas St W,7432,05/05/2024 09:06,Frederick St / King St E,181,Casual Member,ICONIC
28132278,185,7121,2024-05-05 08:51:00,Jarvis St / Dundas St E,7164,05/05/2024 08:54,Gould St / Yonge St (TMU),4914,Casual Member,ICONIC
28132279,522,7693,2024-05-05 08:51:00,Mutual St / Shuter St (Arena Gardens),7311,05/05/2024 09:00,Sherbourne St / Isabella St,2557,Casual Member,ICONIC
28132280,248,7031,2024-05-05 08:51:00,Jarvis St / Isabella St,7001,05/05/2024 08:55,Wellesley Station Green P,840,Casual Member,ICONIC
28132281,988,7324,2024-05-05 08:51:00,King St W / Charlotte St,7489,05/05/2024 09:08,Sumach St  / Queen St E,6167,Annual Member,ICONIC
28132282,855,7000,2024-05-05 08:52:00,Fort York  Blvd / Capreol Ct,7188,05/05/2024 09:06,Exhibition GO (Atlantic Ave),5754,Casual Member,ICONIC
28132283,583,7539,2024-05-05 08:52:00,Davisville Ave / Pailton Cres,7484,05/05/2024 09:01,Briar Hill Ave / Yonge St - SMART,2880,Casual Member,ICONIC
28132284,387,7183,2024-05-05 08:52:00,St Clarens Ave / College St,7496,05/05/2024 08:58,Sunnyside Ave / The Queensway - SMART,7559,Annual Member,EFIT G5
28132285,327,7017,2024-05-05 08:52:00,Widmer St / Adelaide St W - SMART,7032,05/05/2024 08:58,Augusta Ave / Dundas St W,2732,Casual Member,ICONIC
28132286,457,7927,2024-05-05 08:53:00,Strachan Ave / East Liberty St - SMART,7324,05/05/2024 09:00,King St W / Charlotte St,5479,Annual Member,ICONIC
28132287,824,7261,2024-05-05 08:53:00,Queens Quay E / Lower Sherbourne St,7533,05/05/2024 09:07,Housey St / Dan Leckie Way,1592,Annual Member,ICONIC
28132288,1682,7174,2024-05-05 08:53:00,Bloor St W / Dundas St W,7729,05/05/2024 09:21,265 Armadale Ave,8147,Casual Member,EFIT G5
28132289,1516,7140,2024-05-05 08:53:00,Macpherson Ave / Spadina Rd,7052,05/05/2024 09:19,Wellington St W / Bay St,7230,Casual Member,EFIT
28132290,258,7076,2024-05-05 08:54:00,York St / Queens Quay W,7057,05/05/2024 08:58,Simcoe St / Wellington St W South,3475,Casual Member,ICONIC
28132291,422,7404,2024-05-05 08:54:00,Roehampton Ave / Mount Pleasant Rd,7594,05/05/2024 09:01,Fleming Cres / Bayview Ave,7685,Casual Member,EFIT G5
28132292,545,7024,2024-05-05 08:54:00,Dundonald St / Church St,7432,05/05/2024 09:03,Frederick St / King St E,5173,Casual Member,ICONIC
28132293,397,7205,2024-05-05 08:54:00,Rusholme Park Cres / College St,7541,05/05/2024 09:01,Bellwoods Ave / Treford Pl - SMART,1922,Casual Member,ICONIC
28132294,855,7524,2024-05-05 08:54:00,Lisgar Park,7010,05/05/2024 09:09,King St W / Spadina Ave,8112,Casual Member,EFIT G5
28132295,1679,7514,2024-05-05 08:55:00,Humber Bay Shores Park / Marine Parade Dr,7242,05/05/2024 09:23,Lake Shore Blvd W / Ontario Dr,367,Casual Member,ICONIC
28132296,745,7710,2024-05-05 08:55:00,11 Spadina Rd,7102,05/05/2024 09:08,Nelson St / Duncan St,3895,Casual Member,ICONIC
28132297,510,7536,2024-05-05 08:55:00,Palmerston Ave / Dundas St W,7257,05/05/2024 09:04,Dundas St W / St. Patrick St,5662,Casual Member,ICONIC
28132298,1362,7788,2024-05-05 08:56:00,Queens Quay E / Lower Jarvis St ,7452,05/05/2024 09:18,Bleecker St / St James Ave,4219,Casual Member,ICONIC
28132301,180,7771,2024-05-05 08:56:00,St. Clair Ave W / Osler St,7527,05/05/2024 08:59,Joseph J Piccininni Community Centre,495,Annual Member,ICONIC
28132299,623,7385,2024-05-05 08:56:00,20 Charles St E,7027,05/05/2024 09:06,Beverley St / Dundas St W,9100,Annual Member,EFIT
28132300,2362,7374,2024-05-05 08:56:00,Frederick St / The Esplanade,7518,05/05/2024 09:35,Lake Shore Blvd W / Colborne Lodge Dr,2649,Casual Member,ICONIC
28132302,2396,7721,2024-05-05 08:56:00,Widmer St / King St W,7929,05/05/2024 09:36,Spadina Ave / Bulwer St- SMART ,393,Casual Member,ICONIC
28132303,15264,7485,2024-05-05 08:56:00,Blythwood Rd / Yonge St - SMART,7243,05/05/2024 13:10,Exhibition GO Station,6734,Casual Member,EFIT
28132304,583,7037,2024-05-05 08:56:00,Bathurst St / Dundas St W,7142,05/05/2024 09:06,Bridgman Ave / Bathurst St,4737,Casual Member,ICONIC
28132305,472,7223,2024-05-05 08:56:00,Parkside Dr / Bloor St W - SMART,7222,05/05/2024 09:04,Sunnyside - Gus Ryder Pool,3159,Annual Member,ICONIC
28132306,450,7072,2024-05-05 08:56:00,Fleet St / Bathurst St,7076,05/05/2024 09:04,York St / Queens Quay W,4407,Casual Member,ICONIC
28132307,1977,7640,2024-05-05 08:56:00,Spadina Rd / St.Clair Ave West,7575,05/05/2024 09:29,Bayview Ave / Lawren Harris Square,7466,Annual Member,EFIT G5
28132308,493,7143,2024-05-05 08:56:00,Kendal Ave / Bernard Ave,7262,05/05/2024 09:05,Wychwood Ave / Benson Ave - SMART,7818,Casual Member,EFIT G5
28132309,222,7545,2024-05-05 08:57:00,Baldwin St / Henry St,7006,05/05/2024 09:00,Bay St / College St (East Side),2149,Casual Member,ICONIC
28132310,1290,7140,2024-05-05 08:57:00,Macpherson Ave / Spadina Rd,7052,05/05/2024 09:19,Wellington St W / Bay St,1057,Casual Member,ICONIC
28132311,755,7264,2024-05-05 08:57:00,Bloor St E / Huntley St - SMART,7710,05/05/2024 09:10,11 Spadina Rd,229,Annual Member,ICONIC
28132312,630,7474,2024-05-05 08:58:00,Clarence Square,7171,05/05/2024 09:08,Ontario Place Blvd / Lake Shore Blvd W,3404,Casual Member,ICONIC
28132313,948,7240,2024-05-05 08:58:00,Bloor St W / Shaw St - SMART,7211,05/05/2024 09:14,Fort York Blvd / Garrison Rd,4770,Casual Member,ICONIC
28132314,5443,7033,2024-05-05 08:58:00,Union Station,7243,05/05/2024 10:29,Exhibition GO Station,3905,Casual Member,ICONIC
28132316,217,7682,2024-05-05 08:59:00,Bathurst St / Front St W,7730,05/05/2024 09:02,800 Fleet St (South),5679,Casual Member,ICONIC
28132317,344,7437,2024-05-05 08:59:00,Concord Ave / Bloor St W,7205,05/05/2024 09:04,Rusholme Park Cres / College St,5543,Casual Member,ICONIC
28132318,621,7684,2024-05-05 08:59:00,Bay St / Harbour St (East),7075,05/05/2024 09:09,Queens Quay W / Dan Leckie Way,7621,Casual Member,EFIT G5
28132319,513,7505,2024-05-05 08:59:00,Ontario St / Adelaide St E -SMART,7052,05/05/2024 09:07,Wellington St W / Bay St,4993,Casual Member,ICONIC
28132320,649,7121,2024-05-05 08:59:00,Jarvis St / Dundas St E,7246,05/05/2024 09:10,Yonge St / Bloor St,922,Casual Member,ICONIC
28132321,4244,7033,2024-05-05 08:59:00,Union Station,7242,05/05/2024 10:10,Lake Shore Blvd W / Ontario Dr,4551,Casual Member,ICONIC
28132322,623,7227,2024-05-05 08:59:00,Martin Goodman Trail (Marilyn Bell Park),7171,05/05/2024 09:09,Ontario Place Blvd / Lake Shore Blvd W,336,Casual Member,ICONIC
28132323,312,7058,2024-05-05 08:59:00,Huron St / Harbord St,7047,05/05/2024 09:04,University Ave / Gerrard St W (East Side),3465,Annual Member,ICONIC
28132324,2882,7641,2024-05-05 08:59:00,Annette St / Dundas St W,7226,05/05/2024 09:47,Lake Shore Blvd W / The Boulevard Club,1047,Casual Member,ICONIC
28132325,311,7311,2024-05-05 08:59:00,Sherbourne St / Isabella St,7079,05/05/2024 09:04,McGill St / Church St,8108,Casual Member,EFIT G5
28132326,168,7584,2024-05-05 08:59:00,The Pond Rd / Sentinel Rd,7678,05/05/2024 09:02,York University Station (South) - SMART,2513,Casual Member,ICONIC
28132327,2081,7260,2024-05-05 08:59:00,Spadina Ave / Adelaide St W,7289,05/05/2024 09:34,Humber Bay Shores Park East,29,Casual Member,ICONIC
28132328,1144,7072,2024-05-05 09:00:00,Fleet St / Bathurst St,7242,05/05/2024 09:19,Lake Shore Blvd W / Ontario Dr,5075,Casual Member,ICONIC
28132329,722,7205,2024-05-05 09:00:00,Rusholme Park Cres / College St,7154,05/05/2024 09:12,Bathurst Subway Station,1179,Casual Member,ICONIC
28132330,2926,7052,2024-05-05 09:00:00,Wellington St W / Bay St,7288,05/05/2024 09:48,Humber Bay Shores Park West,3752,Casual Member,ICONIC
28132331,1005,7010,2024-05-05 09:00:00,King St W / Spadina Ave,7211,05/05/2024 09:16,Fort York Blvd / Garrison Rd,6302,Casual Member,ICONIC
28132332,659,7599,2024-05-05 09:00:00,Richmond St W / York St,7261,05/05/2024 09:11,Queens Quay E / Lower Sherbourne St,6205,Casual Member,ICONIC
28132333,384,7685,2024-05-05 09:00:00,King St W / Brant St,7412,05/05/2024 09:07,King St W / Crawford St,7050,Casual Member,EFIT
28132334,367,7685,2024-05-05 09:00:00,King St W / Brant St,7412,05/05/2024 09:06,King St W / Crawford St,5899,Casual Member,ICONIC
28132335,539,7194,2024-05-05 09:00:00,Mortimer Ave / Coxwell Ave,7093,05/05/2024 09:09,Danforth Ave / Gough Ave,3960,Casual Member,ICONIC
28132336,156,7453,2024-05-05 09:00:00,Jarvis St / Maitland Pl,7031,05/05/2024 09:03,Jarvis St / Isabella St,6911,Casual Member,ICONIC
28132337,1106,7324,2024-05-05 09:00:00,King St W / Charlotte St,7120,05/05/2024 09:19,Gerrard St E / River St,9109,Annual Member,EFIT
28132338,1138,7097,2024-05-05 09:00:00,Riverdale Park North (Broadview Ave),7768,05/05/2024 09:19,Armoury St / Chestnut St,5641,Casual Member,ICONIC
28132339,301,7791,2024-05-05 09:01:00,Ossington Ave / Bruce St,7927,05/05/2024 09:06,Strachan Ave / East Liberty St - SMART,2928,Casual Member,ICONIC
28132340,951,7422,2024-05-05 09:01:00,Tyndall Ave / King St W - SMART,7168,05/05/2024 09:17,Queens Quay / Yonge St,7503,Casual Member,EFIT G5
28132341,233,7281,2024-05-05 09:01:00,Charles St W / Balmuto St - SMART,7271,05/05/2024 09:05,Yonge St / Alexander St - SMART,5838,Casual Member,ICONIC
28132342,1638,7302,2024-05-05 09:01:00,Winona Dr / Davenport Rd,7430,05/05/2024 09:28,Marilyn Bell Park Tennis Court,7537,Annual Member,EFIT G5
28132343,754,7181,2024-05-05 09:01:00,Lansdowne Ave / Whytock Ave,7148,05/05/2024 09:14,King St W / Joe Shuster Way,2970,Annual Member,ICONIC
28132345,730,7724,2024-05-05 09:01:00,Wellesley St E / Parliament St,7012,05/05/2024 09:14,Elizabeth St / Edward St (Bus Terminal),5950,Casual Member,ICONIC
28132346,0,7788,2024-05-05 09:02:00,Queens Quay E / Lower Jarvis St ,7354,05/05/2024 09:02,Tommy Thompson Park (Leslie Street Spit),5250,Casual Member,ICONIC
28132347,702,7105,2024-05-05 09:02:00,Queen St E / Sackville St,7668,05/05/2024 09:13,Simcoe St / Dundas St W - SMART,600,Casual Member,ICONIC
28132348,833,7128,2024-05-05 09:02:00,Yonge St / Aylmer Ave,7048,05/05/2024 09:16,Front St W / Yonge St (Hockey Hall of Fame),2721,Casual Member,ICONIC
28132349,360,7285,2024-05-05 09:02:00,Spadina Ave / Harbord St - SMART,7026,05/05/2024 09:08,Bay St / St. Joseph St,3519,Casual Member,ICONIC
28132351,557,7441,2024-05-05 09:02:00,Pacific Ave / Glenlake Ave,7654,05/05/2024 09:11,Bloor St W / Pacific Ave,8213,Casual Member,EFIT G5
28132352,1543,7680,2024-05-05 09:02:00,Princes' Blvd / Nunavut Rd,7684,05/05/2024 09:28,Bay St / Harbour St (East),378,Casual Member,ICONIC
28132353,690,7536,2024-05-05 09:02:00,Palmerston Ave / Dundas St W,7680,05/05/2024 09:14,Princes' Blvd / Nunavut Rd,5263,Casual Member,ICONIC
28132354,747,7249,2024-05-05 09:02:00,Lakeview Ave / Harrison St (Green P) – SMART,7172,05/05/2024 09:15,Strachan Ave / Princes' Blvd,6949,Casual Member,ICONIC
28132355,1539,7351,2024-05-05 09:03:00,Pretoria Ave / Broadview Ave,7204,05/05/2024 09:28,College St / Crawford St,7977,Casual Member,EFIT G5
28132357,0,7788,2024-05-05 09:03:00,Queens Quay E / Lower Jarvis St ,7354,05/05/2024 09:03,Tommy Thompson Park (Leslie Street Spit),3170,Casual Member,ICONIC
28132359,637,7680,2024-05-05 09:03:00,Princes' Blvd / Nunavut Rd,7680,05/05/2024 09:14,Princes' Blvd / Nunavut Rd,1858,Casual Member,ICONIC
28132360,1462,7031,2024-05-05 09:04:00,Jarvis St / Isabella St,7819,05/05/2024 09:28,Avenue Rd / Oxton Ave ,7972,Casual Member,EFIT G5
28132361,3022,7696,2024-05-05 09:04:00,Heyworth Cres / Kingston Rd,7148,05/05/2024 09:54,King St W / Joe Shuster Way,7624,Casual Member,EFIT G5
28132362,525,7292,2024-05-05 09:04:00,Granby St / Church St - SMART,7120,05/05/2024 09:12,Gerrard St E / River St,2551,Annual Member,ICONIC
28132364,700,7730,2024-05-05 09:04:00,800 Fleet St (South),7168,05/05/2024 09:16,Queens Quay / Yonge St,2457,Casual Member,ICONIC
28132365,1177,7040,2024-05-05 09:04:00,Euclid Ave / Bloor St W,7211,05/05/2024 09:24,Fort York Blvd / Garrison Rd,5540,Casual Member,ICONIC
28132367,278,7043,2024-05-05 09:04:00,Queens Quay W / Lower Simcoe St,7075,05/05/2024 09:09,Queens Quay W / Dan Leckie Way,2759,Annual Member,ICONIC
28132368,9375,7521,2024-05-05 09:04:00,Emerson Ave / Bloor St W,7243,05/05/2024 11:41,Exhibition GO Station,1648,Casual Member,ICONIC
28132369,1054,7349,2024-05-05 09:04:00,Gamble Ave / Broadview Ave,7055,05/05/2024 09:22,Jarvis St / Carlton St,6498,Annual Member,ICONIC
28132370,1134,7271,2024-05-05 09:05:00,Yonge St / Alexander St - SMART,7711,05/05/2024 09:24,Havelock St / Dewson St,1140,Annual Member,ICONIC
28132371,501,7000,2024-05-05 09:05:00,Fort York  Blvd / Capreol Ct,7680,05/05/2024 09:13,Princes' Blvd / Nunavut Rd,3605,Casual Member,ICONIC
28132372,565,7126,2024-05-05 09:05:00,Yonge St / Yorkville Ave,7386,05/05/2024 09:14,D'Arcy St / McCaul St - SMART,9146,Casual Member,EFIT
28132373,1420,7026,2024-05-05 09:05:00,Bay St / St. Joseph St,7188,05/05/2024 09:29,Exhibition GO (Atlantic Ave),8192,Casual Member,EFIT G5
28132374,697,7363,2024-05-05 09:05:00,Wells Hill Ave / St Clair Ave W,7040,05/05/2024 09:17,Euclid Ave / Bloor St W,6338,Casual Member,ICONIC
28132375,1026,7821,2024-05-05 09:05:00,Lisgar St / Queen St W - SMART,7150,05/05/2024 09:22,Dufferin St / Sylvan Av (Dufferin Grove Park),3837,Casual Member,ICONIC
28132376,760,7168,2024-05-05 09:06:00,Queens Quay / Yonge St,7260,05/05/2024 09:19,Spadina Ave / Adelaide St W,2121,Casual Member,ICONIC
28132377,281,7143,2024-05-05 09:07:00,Kendal Ave / Bernard Ave,7002,05/05/2024 09:11,St. George St / Bloor St W,8549,Casual Member,EFIT
28132378,1241,7124,2024-05-05 09:07:00,Dundas St E / Broadview Ave,7533,05/05/2024 09:27,Housey St / Dan Leckie Way,42,Casual Member,ICONIC
28132379,234,7110,2024-05-05 09:07:00,Queen St E / Berkeley St,7373,05/05/2024 09:11,George St / King St E,4093,Casual Member,ICONIC
28132380,2684,7907,2024-05-05 09:07:00,365 Lippincott St,7766,05/05/2024 09:52,Albany Ave / Bloor St W,7900,Casual Member,EFIT G5
28132381,359,7000,2024-05-05 09:07:00,Fort York  Blvd / Capreol Ct,7203,05/05/2024 09:13,Bathurst St/Queens Quay(Billy Bishop Airport),3914,Casual Member,ICONIC
28132382,9394,7467,2024-05-05 09:07:00,Lower Simcoe St / Bremner Blvd,7175,05/05/2024 11:44,HTO Park (Queens Quay W),935,Casual Member,ICONIC
28132383,1055,7922,2024-05-05 09:07:00,35 Erindale Ave,7798,05/05/2024 09:25,Shuter St/River St,7538,Casual Member,EFIT G5
28132384,528,7032,2024-05-05 09:07:00,Augusta Ave / Dundas St W,7017,05/05/2024 09:16,Widmer St / Adelaide St W - SMART,2732,Casual Member,ICONIC
28132385,487,7416,2024-05-05 09:08:00,Spadina Ave / Blue Jays Way,7770,05/05/2024 09:16,Spadina Ave / Sullivan St,1241,Annual Member,ICONIC
28132386,111,7555,2024-05-05 09:08:00,Royal York Rd / Mimico Ave,7637,05/05/2024 09:10,Judson St / Royal York Rd,2376,Casual Member,ICONIC
28132387,675,7075,2024-05-05 09:08:00,Queens Quay W / Dan Leckie Way,7242,05/05/2024 09:19,Lake Shore Blvd W / Ontario Dr,609,Casual Member,ICONIC
28132388,653,7107,2024-05-05 09:08:00,Cherry St / Distillery Ln,7103,05/05/2024 09:19,Jimmie Simpson Park (Queen St E),62,Casual Member,ICONIC
28132389,9354,7467,2024-05-05 09:08:00,Lower Simcoe St / Bremner Blvd,7175,05/05/2024 11:44,HTO Park (Queens Quay W),1282,Casual Member,ICONIC
28132390,363,7271,2024-05-05 09:08:00,Yonge St / Alexander St - SMART,7007,05/05/2024 09:14,College St / Huron St,548,Annual Member,ICONIC
28132391,563,7079,2024-05-05 09:08:00,McGill St / Church St,7475,05/05/2024 09:18,Jarvis St / Richmond St E,3768,Annual Member,ICONIC
28132392,1154,7686,2024-05-05 09:09:00,Lower Jarvis St / The Esplanade,7077,05/05/2024 09:28,College Park South,1524,Casual Member,ICONIC
28132393,275,7160,2024-05-05 09:09:00,King St W / Tecumseth St,7730,05/05/2024 09:13,800 Fleet St (South),7022,Casual Member,ICONIC
28132394,4478,7128,2024-05-05 09:09:00,Yonge St / Aylmer Ave,7018,05/05/2024 10:23,Bremner Blvd / Rees St,2520,Casual Member,ICONIC
28132395,874,7543,2024-05-05 09:09:00,Nassau St / Bellevue Ave,7113,05/05/2024 09:23,Parliament St / Aberdeen Ave,3774,Casual Member,ICONIC
28132396,923,7237,2024-05-05 09:09:00,Ward St / Wallace Ave,7765,05/05/2024 09:24,St. John's Rd / Dundas St W,175,Casual Member,ICONIC
28132397,1358,7146,2024-05-05 09:09:00,Christie St / Benson Ave (Wychwood Barns),7790,05/05/2024 09:32,Lynn Williams St / Pirandello St ,8090,Casual Member,EFIT G5
28132398,431,7267,2024-05-05 09:09:00,Dundas St E / Pembroke St - SMART,7458,05/05/2024 09:16,Church St / Lombard St,2961,Casual Member,ICONIC
28132399,1884,7781,2024-05-05 09:09:00,St Clair Ave W / Avenue Rd ,7009,05/05/2024 09:41,King St E / Jarvis St,1346,Casual Member,ICONIC
28132400,4426,7128,2024-05-05 09:09:00,Yonge St / Aylmer Ave,7018,05/05/2024 10:23,Bremner Blvd / Rees St,5365,Casual Member,ICONIC
28132401,3634,7688,2024-05-05 09:09:00,High Park Blvd / Parkside Dr,7688,05/05/2024 10:10,High Park Blvd / Parkside Dr,4216,Casual Member,ICONIC
28132402,1379,7001,2024-05-05 09:10:00,Wellesley Station Green P,7887,05/05/2024 09:33,800 Fleet St (North),3810,Casual Member,ICONIC
28132403,1350,7311,2024-05-05 09:10:00,Sherbourne St / Isabella St,7064,05/05/2024 09:32,51 Parliament St,2557,Casual Member,ICONIC
28132404,218,7548,2024-05-05 09:10:00,St. Joseph St / Bay St - SMART,7502,05/05/2024 09:14,University Ave / College St (East),6412,Casual Member,ICONIC
